,title,price,links,images
634,"Lenovo Thinkpad X1 Yoga Gen 6 2-in-1 14"" WUXGA Touch i7-1185G7 16GB 1TB Win11Pro",584.97,https://www.ebay.com/itm/305629366509?_skw=laptop&hash=item4728ee08ed:g:Fs0AAOSwpONmcqCd&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmYWdpJXRKblPl7Cv930WIe8B2%2B0zxtNegKTNeU4GRHdQOhMFnTjQZVDSCw3E5%2F0PXP2%2FSpmytWdxpsEhsHvaQP3PtIhJc65BSnTXZ2Z%2BaY4wBwJYoSWp%2BJIM9%2BK%2FiztjcShbur4pKtb%2FiGSOYoiUMVLYpKp6M2lcj%2FmDLrsr1Gwjbn8XTgEjjfKiWTV0owV2V0uiLRmxleQRtaws7HcAzzA6dOp737f2TgznXsVzXnow%3D%3D%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/thumbs/images/g/UtkAAOSwmDZnRLKw/s-l300.webp
635,HP 15.6” FHD Intel Core i3-1215U 16GB RAM 512 GB SSD Win11H S mode Black,249.0,https://www.ebay.com/itm/226461711458?_skw=laptop&hash=item34ba2b7c62:g:DHkAAOSw-~BnGYLL&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKm3uhT5wWKm2Xvo13ngno2XCXG73wCB%2FOSt13Lc3CZUXU%2FawS0HQKXYOlB%2BVh0udrAIQUvc%2BRmanatcal31fr%2FGFOre5ESC2EPEXCiyuxXmGWcnb7RMRnc%2FWvJPy53rOSfeuKADvJCsYionWhr%2BCERQi0ul7sialZHQDGz5c8wTjJPNJp7gDidTdKm0qA%2FBzRH29IcTFcwr7xqwaiE4jjeuxD11CURpz6z%2FQW9BLqI47A%3D%3D%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/images/g/fkEAAOSwMWplpEfl/s-l500.jpg
636,"Restored HP ProBook 640 G2 - 14"" Intel Core i7-6600U 8GB RAM 256GB Storage",125.0,https://www.ebay.com/itm/186684332140?_skw=laptop&hash=item2b7740d86c:g:9~sAAOSwwiBmcIpe&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlZB6ZEwdJUECkLSx9bKadYsvX0l34giU34QNUH1J8%2BTj3KbeldKeLFdwc%2B2bFR%2BIOQBrLdUQws4ffgVYmdSr6eLwSY2cZDE%2B74B270uTfjmZ%2B7d21o9HFlAiDaFr88p1dvpHo3EWKnfEfhwnDfCg2R013009zdrKfzPTCZOgXyfqrPT1G6LBQP8KA1BbqvsKqeSSdFH%2F%2B%2BgYSiVuyk27QpP%2FQk6NreCJ96Xj2%2BFUyWVXMD8sHlr%2BivHYDBBplW0oxTL6M%2FvK9JrI%2BoE7bbxEOE%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/thumbs/images/g/zJQAAOSwNORlb1WR/s-l300.webp
637,ASUS Vivobook 16  WUXGA Notebook Intel Core i7-1355U 16GB RAM 1TB SSD Intel Iris,549.99,https://www.ebay.com/itm/126588718058?_skw=laptop&hash=item1d79468bea:g:crQAAOSw8DdnMvC8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmvSNpvmXai7a%2BNGl8z8G1mP8E%2FtAM4f%2B0qXWS4aKE8YuWwh20W6028JpZVgKBFyGrmUIy51o%2FK8BGoIp%2FHslHaleTRnKXyJNAgo9zec%2F6HG1oVbE0X9Wmgg6LXrVpszLicme6RyPzMt%2FUCnE10vCHCRrjzR6s79UUnHBxXKgNq7pbV5h931O4zy5LXeh0V1EAMuAORhXDjTzclrvDpIjQZRxdJnm34mgVboD31Lz5qXduTlBiNDwXYVaE14x8JfMePoPKrLhN2Z5K0WTAKrVYt%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/thumbs/images/g/4TcAAOSwb69kzZH9/s-l300.webp
638,"Vaio Laptop 14.1"" (1TB SSD, Intel Core i7 12th Gen., 2.80 GHz, 16GB) Laptop",499.99,https://www.ebay.com/itm/156196664330?_skw=laptop&epid=22060244431&hash=item245e0bf40a:g:J4oAAOSwLZBlQ15M&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkLVKTWG%2Bn9pJRQiIPoba2YZ6MCNxeoYu1YJsJX68Ngh1S%2FqkwdM2sj4jJym1vhkPGXovr7rkPaN%2FWlsR1MZ3P28Dqzuum3uPtXuMBKKX4fp3DjytOZMlZUoSKw58X9E%2Bf%2F6uqZEnNsQnh1FbCbJUwXUQXZUlc%2B3X%2BB8ub1NwAYFfrVsLmZX%2FCxnc%2FZdIPbqVvAOuGcteGa6jxENSF4NoAQfgPVu1ALlb7gvuE%2FXu%2BByg%3D%3D%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/thumbs/images/g/~-wAAOSwfaRmhDNO/s-l300.webp
639,"Lenovo Yoga 7i 14"" Green FHD TOUCH 2.8 GHz i7-1165G7 12GB RAM 512GB SSD - Good",315.99,https://www.ebay.com/itm/296824871013?_skw=laptop&hash=item451c241865:g:RUAAAOSwk~9nBElm&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlKRjpMjtvYbZMhXGN%2F3MWXKhsMPEMc%2BvLhcbdce4Iy4l4vHFq%2BqIyage2%2BJ9JWkq54x%2Bo8Q8e6viGUYIBWYbXwzzq98w0E8KIFuWiUSe4zx2xM4tIYq8Mn1PaECfV8VmVaGPeEgKa4Vh4ujNLiyU85fJtH2T9hrE4W2CBkzUCBqj77SCbqgmoGRKM7cS9vRj1PtQLnlRTL54UvO9Ti7KI1oqc1b1q6FqM0pWug5vUlNBdNXPuQqWtGaQNAQFNDwxKJ%2FYzuWULrhh2VpczpxUzN%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/thumbs/images/g/-6MAAOSw~dtmOihu/s-l300.webp
640,HP 17-cn0040ds 17.3in Touch Laptop Intel 7505 8gb 512gb SSD Win11,379.99,https://www.ebay.com/itm/176510669514?_skw=laptop&hash=item2918db12ca:g:khIAAOSw6bxmsnmc&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlNeeBZzWIbunZoBwahPLBPuOaVCLTflOkx9L67Ikyce%2FHGjsACJljk9RbCpPH6nBQZ%2F0Xx7Ja7LtS0SeWHLZDctCiRl10l5%2BMZGvqIMj5zsLNaMagI6RDszbMBLr4BZPxTXtss5L0cCKsxL%2FQKbmaUgFnBbWeglYI%2Fa2U1FDr3gyvW3mfHXfwfrWdbegmFSCO%2Bz4hOpFCNDiZDd0n20ltDCqIdmpve7b86UlaCJWHWmg%3D%3D%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/images/g/LU0AAOSwLGNjDfCt/s-l640.jpg
642,HP 17-cn3604ds 17in Laptop Intel i5-1335U 8gb MEM 1tb SSD Win11,379.99,https://www.ebay.com/itm/156133765505?_skw=laptop&epid=5066501773&hash=item245a4c3181:g:7B0AAOSwAb1l~aMr&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmt%2B24yCuVAyJPT4pdm54wVAVZQHPxPaBkudp8wMapzp8MZ%2B27eDQ93W3TlnSE%2FAxI5rrNutTLE7C1NpSz7CMeDE882lCjkrU5yX6sL3q5jMCBuuNcTOPJ7AQxCa1sSkIQIBoG1djutezIGh%2Btm7fpVQvF4egO7GQHsOd4JWHS3vziVYNj1oYVFn0GNq%2Fve7SqAp58MPC2tRPA5lhAhzUimsJphaExJHdePBZZQm7Hibw%3D%3D%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/thumbs/images/g/ORAAAOSwJXNnH-BE/s-l300.webp
643,Lenovo IdeaPad 1 15IJL7 15.6 FHD Laptop Celeron N4500 12GB DDR4 128 eMMc/500 SSD,220.0,https://www.ebay.com/itm/156437602667?_skw=laptop&hash=item246c68616b:g:yh0AAOSwIVZmZ-U1&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnmJHppBKLct0ZmDV7FRrtjdNLgwd%2B2AXgg0mVj4lWcgY1EQI%2FiznMcuvkBjo2X4xx%2BezinmkdmQGnehRtGonM2tcfZbbb%2FglnoVm97g5NLcQbAF36MdgJOK3%2BH1hkd1xBj1Gg0eo2DE%2FghhcVm50wpM7Z8FA20V6aeB3gI%2B9%2B%2F0nJih8zDZw3bECasoJ442sY9jwoLs9ZuDRXxjq0%2BMmpAeZUvAiF9PP8yNJwQ%2FZe5tw%3D%3D%7Ctkp%3ABk9SR6aPw_fyZA,https://i.ebayimg.com/thumbs/images/g/epcAAOSwsDVnLmP7/s-l300.webp
644,"Dell Latitude 5420 14"" (256GB SSD, Intel Core i7 11th Gen., 1600 MHz, 16GB)...",400.0,https://www.ebay.com/itm/286176358456?_skw=laptop&hash=item42a170b038:g:8XMAAOSwuItnQBcA&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnnzxmEuyglGfSnyU0e8PMBSPsRqdqMx8zAHct6oHedeTkPnNHL8r1HcLVsHOsdqjNLmWgRLfK%2BewMax1E3gmTTRfzHzjvQm2dFDgmoZoXB1PYp%2FPkIZC84DZ2E7vLdLUyRZRnIywJ2IB9R2xd%2FWwoUu0wop8ZpekHRh5fzMR%2BauLWC6L9ZeGEpMeHIz%2Fc6wC7HmDAGtCLisk54VqwMagr3Jwb4vCW1S%2FrzkN8IazQbxA%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/ZO8AAOSwVfBlZ6ZZ/s-l300.webp
646,"Dell Latitude 5580 15.6"" Laptop I5 2.60 GHz 512GB MVME SSD 32GB Win 11 Pro WIFI",289.99,https://www.ebay.com/itm/225166106806?_skw=laptop&hash=item346cf220b6:g:PK8AAOSwFH5jJLGt&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkb20VTnX2ucdjI%2FHthuHHtl7yLJk8mMh3OzT5N6z%2Bx6gU7JJYu%2Fa2EIf4dTz6ACtDHgJpUj2Og7%2BNhK8KbZy3ksR%2F8wjmpY5liet%2BLkHe8udFtsyZ7LukloIZeN3PKXH%2B%2F1xKo4tXbq9YE9EjRLBc5uJR3lGAi3kHBi%2FQvFVG1LirbemQrKO9fWU0OLRIg1nE4XIa5MKzB12Ecxx0cUzdPHVTxU483u3uXoD4F4OLFwA%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/images/g/i0cAAOSwEUdih5Gq/s-l640.jpg
647,"Windows 10 Laptop 10.1""Celeron R Computer Mini Netbook WiFi Webcam (Black)",89.0,https://www.ebay.com/itm/364450559467?_skw=laptop&hash=item54daf235eb:g:8jQAAOSwvitl5fvz&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmndsjqDYNGp2bfsQsQpeieN2cnrX7WgEOOBeYjpgmxhavWCIQjO%2FUxEVkl59Pme%2BzjHewFJQ8qs4wVdCvJlqF1PObazJVdnXaZ7u%2F95nQZ7cKAsAeKsMeibWQkC%2FZswfFtTZzYNvvkhgxf9e4E2mNTvKJ0Jnu%2FFUUaKcqlpkzp1Nx09cV9Xu%2FxEqtcaBLRIEqqCTeVhWGbKAYuhVKx8adiBUYuyBeOEtVuq1rBF%2F1ihg%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/YnQAAOSwv05mzv9k/s-l300.webp
648,"New Seal HP Victus 15.6"" 144Hz FHD Gaming Laptop PC i5-13420H/RTX4050/16G/512GB",638.88,https://www.ebay.com/itm/276734926339?_skw=laptop&hash=item406eafde03:g:OY0AAOSwrTtnOS9G&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnejum0bm6UdWNlLLM%2FsszgOLnukWYj6mYU2wYU4OvA2ACm4F5NvQ4j07Zw0gJtFpuTVoPp3ZD9rukcoc9wOxpoJSwmWY%2FwYpypHQiBJIGOfJ91KAgR0WoGAoGrjhDtCGYM8PKgd1v8AN77JbzgSqr1N12xeXHc89RZBXFmUnbxBKXHbt0qRRs8cFQdY0RBUr0kwttHwZqHDLLsbsfB46LjGybnbH%2FerEVjRRZyfOidJw%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/EbMAAOSwcXVnIVoa/s-l300.webp
649,"Dell Latitude 7420 14"" FHD Touch LT Intel i7-1185G7 1.8GHz 32GB 256GB W11P",359.99,https://www.ebay.com/itm/166964898052?_skw=laptop&hash=item26dfe22904:g:W10AAOSwwaRm4JAu&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk9zFn00sE5U9%2F49KFeuMMz9jmWBATfynMP0cC71mc6dLC9uLLgtKBJnuJCgj5pfBcXgC%2F92qUDsMJ%2FJgrtNPZ4A%2Bouaqf1gv6giCbvjmGfCa3IhV1pZXQM80HpD7t1%2Fb0Ph5SDxdNWIRZOoNQvAhbCRUoKxPf8AQYvaa4plDfI74omn%2B%2B%2BDYSfuX1c%2BpMnSRMUtCPs4%2Fo0mQnzVkhAeuitVTvRmDlokI9FfomIuIdWByznvXNTA35%2FW27b%2B4IgZLTThxWLSDKqL8CMCd4K4rNY%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/wvMAAOSwhQheXrNg/s-l300.webp
650,"~CLEARANCE~ 15.6"" Dell Latitude Laptop: Intel i5! 16GB RAM~1TB SSD! Windows 10!",209.79,https://www.ebay.com/itm/115800757222?_skw=laptop&hash=item1af64353e6:g:UtkAAOSwmDZnRLKw&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlzQY9WSTgWqkddhqjttcEa2cjyZKNG%2FHlPYIpuIu6VNrDyLFEU1JfRVjCurMF2Dt%2BSQnLSCgoE1%2Bw7lgVfTSe2b0KRFLbK7ZJQLgHAT%2FvB%2FAFcdzDB5SVcrCTfZBxVvTUPhhk3KGh2DH3XROqnmoPngqmMchYCpvhJfYh9droG8vLWKSkMSH0jETpWzpiZmNTHTyuXEyXhGKKTBQd1xAKZpfwoJRwD50XCHdmN1%2F%2BqtA%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/EbgAAOSwXINm~cMd/s-l300.webp
651,"Dell Latitude 7410 14"" FHD 4-Core i5-10310U 16GB 512GB SSD IR Cam Windows 11 Pro",231.57,https://www.ebay.com/itm/305768467749?_skw=laptop&hash=item4731388d25:g:fkEAAOSwMWplpEfl&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnIiVIvVFOaswnCa6XfADsXL3iPHUm4i431FFC%2FPqekmDlmjx7f9RmF1kujeZjq605IgiUKa1TGcywRSIGJqyc26%2Fk%2FPAwHKt%2BWpkKe23upFOl1moXs4ufj1L1SZY3ZyXoC2ejB0kkB5aqrBFuLdoGV5dkIgSZZrjE8W1O1ss2MvbVNXe5AuKcoY%2Fz0UdZ8hOlNe%2FILwfL%2BZtJezp5px8apN6TjPZ%2FQNPij7e3qseB3gQ%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/btUAAOSw2pJlzjOu/s-l300.webp
652,Dell Latitude 5411 i7-10850H 2.70GHz 8GB RAM 500GB SSD 14in FHD Touch + CHARGER!,279.99,https://www.ebay.com/itm/296091769333?_skw=laptop&hash=item44f071d9f5:g:zJQAAOSwNORlb1WR&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmed3kYQy1l%2Bgm9aNVttfnSXNYJCD7wfR58hhhcKB8Uf9bg49PA3GMBSRWfqo4ychDsq5z1E%2BFwi4rnSZ2QQSd6en5%2FXw%2Bd0xlcsH0vDIomkXUei9QNCvC5z76C7f1OBqB92HWWhKM9BXGrk7wz0VvlkF5q5nFBqdEojz9CBL99kOoIflND4PxJ7tQ5hn74LB7ookxVMFomzwsjUcZ6IsrKiAJsJ5GcZ2NaMcrRQRwC4CBtritlZk3neJzhKahVw22QccCdUx48tKg83jcsrLbJ%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/S9YAAOSwPZNk6Vr4/s-l300.webp
653,Lenovo T470s 14-in Intel i5 20GB 512GB SSD WIN 11 Pro Webcam laptop WIFI CAM,219.99,https://www.ebay.com/itm/225832670574?_skw=laptop&hash=item3494ad156e:g:4TcAAOSwb69kzZH9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmO6DOmBoNNbEAPuxH2zgog2ZToQ6Qwun2EF5BGrRjLULFuJTHOiv6gbC2AfGAeBWC%2Fi%2FWPM%2F6CfXLcFRQlgXlGm3tbl6BNKA9QAmN7YOrs1IvJS8SSON49zfqKB4%2Fql8HANtazcwtXSZeVQlc%2Fe6fPAq%2FkpBEtuUWsSztTp4v16AJkXKXt6W74576rTrWpAMm0uqzukMku3WsCiFaKhwbPWirx1Rmo9%2BdJI%2Fv0nIaDvw%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/lwYAAOSwYQ1lSrRX/s-l300.webp
654,"Dell Chromebook 11"" Flip TOUCHSCREEN Intel 4020U 4GB RAM 16GB Chromebook BT WiFi",56.99,https://www.ebay.com/itm/196408714724?_skw=laptop&hash=item2dbadf25e4:g:~-wAAOSwfaRmhDNO&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlkj5sithNT4c82TsUzutCu603fWWtt0WxAviQazIK2hV471cX8Ts3BM6%2BdOFksIG7JVOAxZkJBQ3IHDdFT6u89355Yv70rcju%2BjsvLPme2r1A83hApzpJ%2B9cmSWV8OsukXoGQm4k8hhehyX%2B%2Bg5vK02YkUYFbeqbMDyVsbfBC0AfKl%2BVqw2BhF1tPYJF9f4sgHJ7idRDfqdIhdmgse%2Bb4j8VjyqusVoClXuKj7%2F3xIkg9FNFjC7HkNOhpfwC%2B8S6uXzwBVGNHWWeL0Tj4pZ6mZ%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/8JUAAOSwnqBnMpqy/s-l300.webp
655,"15.6"" Dell Gaming Laptop PC: Intel i7 Quad Core! 32GB RAM! 512GB SSD! Windows 10",369.95,https://www.ebay.com/itm/115774493093?_skw=laptop&hash=item1af4b291a5:g:-6MAAOSw~dtmOihu&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmNVAZYPeDHMfy68az5gFHmr6%2BqC%2FhRNsrhtFz%2FqQa%2Fos6fE%2B4vdtbqfsxEetN8jQhp%2FK3VX1g0F5QyKrLjYOjo0DR4%2FzEwz1SbDaPjrDcfYvlVJ0qO4MedG8xARL6DLsYOTaHSs8qE9PAWXmZIWGBZGgSx%2Fq11tPFwbWeuvxVT7ai18rmEHHAJ%2FVLcSL5lhaRdH8tCVeoGUzQNpJR2d3QlE4%2FYwKs98DshTbca1NA9hA%3D%3D%7Ctkp%3ABk9SR6iPw_fyZA,https://i.ebayimg.com/thumbs/images/g/ArkAAOSwSAhmiJZ~/s-l300.webp
657,"~OVERSTOCK SALE~ 14"" HP ProBook Intel i5 Laptop PC: 16GB RAM 256GB SSD Webcam",239.95,https://www.ebay.com/itm/115795665546?_skw=laptop&hash=item1af5f5a28a:g:m8wAAOSw~EVmql-f&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmifP2bo8eSAuNDUwjklXiiJe%2BPJz8zqO%2Br24cpLZD%2FsGdcWvmvh%2BFr9wzoXl43V408OU48MvFT4lP%2Fn2jn9WI7iuCtqGez9huRGYs13ckFLEEMlyUG1mlmQiK9LUA1G6Xl%2FeqsuOx%2BsrkSMk9Nc8%2FAOiklLWj%2BjAiI9zfbHU09qSgmEXmKmYpu7WqWCStkooAr2WN7eRyo85WKeExkOtmjulgvi1PZfIsS67ZJYDij%2Fg%3D%3D%7Ctkp%3ABk9SR6qPw_fyZA,https://i.ebayimg.com/thumbs/images/g/epcAAOSwsDVnLmP7/s-l300.webp
659,"15.6"" Dell Latitude Laptop PC: Intel i5 Quad Core! 32GB RAM! 1TB SSD! Windows 11",369.95,https://www.ebay.com/itm/116069793006?_skw=laptop&hash=item1b064c7cee:g:ORAAAOSwJXNnH-BE&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkIjp6QlMbUeLzwLtarnT%2FZv8gumvmCq24czoIb9rIFfTVLk%2B4UMF8At%2B80ekuk52kN52Nd8vQJBh1j8vLggSetKZU2%2FKxqSr3NvZAo%2F66Wz8AQhPEDIhW1hOnYvG2Z6EddhVUm1h%2Ffqf7a%2BkLQIMUergO0GVU1US0ytl01jCxYKC5LsoHRK44zjl%2FP6aT7ZPONz7Z6LSv9NQL2XVDyhlVeMvX%2FQjRiOjTBhSlpWGUt2A%3D%3D%7Ctkp%3ABk9SR6qPw_fyZA,https://i.ebayimg.com/thumbs/images/g/-80AAOSwBmVl~Jvk/s-l300.webp
661,"NEW HP 15 Laptop. 15.6"" 1080p, i5-1135G7, 8GB RAM, 256GB SSD,Win 11 -15-dy2795wm",348.95,https://www.ebay.com/itm/124999274636?_skw=laptop&hash=item1d1a89908c:g:ZO8AAOSwVfBlZ6ZZ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmIPqOcbuejAmwBUReAwwhNNu98VEhEP2QySWicQqR0g5CNDZQPO7rBLZNgziJmFPeBjYPLHbRZzdNR5PIHWEFVV2HWA%2F5fZwB7WHbKWDikqO5lfhBb13czqnc3pz4Z3bGUXN9Tt%2Bq3IuuWJHyQcrDdZWKFAIK9Vet4X36xJxzvihaKuibYP8O6nPzDWl3F4pIq3wgUPdIwZoQTmYanu6%2FfT5hcPkMGkJtEir4VMP6CgfPhIJ%2BgN%2B%2Fs00M89dDjz7RnGIexWTMAZAKRRusfTpN%2B%7Ctkp%3ABk9SR6qPw_fyZA,https://i.ebayimg.com/thumbs/images/g/fQEAAOSwbvhm9m~k/s-l300.webp
662,"HP Pavilion Aero 13z 13.3"" WUXGA Laptop AMD Ryzen 5 5625U 8GB RAM 256GB SSD W11H",336.0,https://www.ebay.com/itm/375088162042?_skw=laptop&hash=item5754ff24fa:g:mxMAAOSw80FnISAl&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn3UpSWLTws5qa1EqOOYIMSeWAJ4gumgdtIZgztNugvW1%2Fx49swtBZ93ShSg561of5w%2BL2BEyOq4bUD4ndu%2BWNHG4Nag4L4HHVHpjeUCi%2FVYUYVjSLVABXyiBfwGb%2FYHj7UylLNTIMgIyeRaNa80Z5a%2BDYQpGTqk99LXHp5onvTi9R6xNDCAcf6QyhgR9z88RyaOubxTqItvEwpojXNhYbMMpndJMaH46r7jzWKEuyGkg%3D%3D%7Ctkp%3ABk9SR6qPw_fyZA,https://i.ebayimg.com/thumbs/images/g/tlwAAOSwE0xm7acN/s-l300.webp
664,"Dell Latitude 7400 14"" FHD Quad-Core i5-8365U 32GB 1TB PCIe SSD IR Cam Win11 Pro",259.47,https://www.ebay.com/itm/116306773874?_skw=laptop&hash=item1b146c8772:g:YnQAAOSwv05mzv9k&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnJlU07XMcKzE9csVG8qZbyP6BmlPbwWfUw4cpLmZwBYWVOwR5r5ZkJyIWVqeyp8g2LFR8s50AV3s4R1aasIl4Z4%2B2NboeKRYG9vG4314rBW7ly2%2FIupkxtvopL0idDkwQNVrO42ICPbP27JPAYlgI7awMbwO09dDbqEGu7ODPXunOn2TdfHJXsoR9LQQ5UZXzVKMoBhHJQmFxVb%2BtAyG3W2VvAxrL5N48dlsC9UotHFQ%3D%3D%7Ctkp%3ABk9SR6qPw_fyZA,https://i.ebayimg.com/thumbs/images/g/GskAAOSw8O9m9dRW/s-l300.webp
665,"Dell Inspiron 15 3515 Laptop PC AMD Ryzen 5, 8GB 256GB NVMe  (Spanish Keyboard)",189.99,https://www.ebay.com/itm/296729398816?_skw=laptop&epid=11070262727&hash=item4516734e20:g:EbMAAOSwcXVnIVoa&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlpWniEoJmPog0MaTjxWUz2hsF%2BA49a2bFi7uScgx%2B%2B0GNgTVkAtEbxBF9ic6PFyxj9ZIJsurXoQ%2B%2FoBz9emiDqJH6SvbghjhpljhSfR63Neq8rSkDT7d6LjcOM4oniwp8%2Bxii7A61Z3wPZyPN9KU6Z4xsopoWxeMuIwiLC130Rq5wb4gVyq2tZLpQf3hmAuL3J1KYbxPomD2132k5GShQk2gzmc2JRQGwY%2Bphq36czGyHk99pSI9xRJpQSvG0Pv9sIoJr5dHZpvOMciLY5mazX%7Ctkp%3ABk9SR6qPw_fyZA,https://i.ebayimg.com/thumbs/images/g/VLcAAOSwz6hl4LXT/s-l300.webp
666,Google Pixelbook i7 COA 512GB SSD 16GB RAM Touchscreen Chromebook TAB - Good,489.99,https://www.ebay.com/itm/353352621151?_skw=laptop&epid=26032169118&hash=item5245751c5f:g:wvMAAOSwhQheXrNg&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm2yrPP5q1IVJKtucuaRjkEAzd7ymPtnuvnCrxRbhxbWYrZTYiD8iwugrotfduOPczSonlE82qEM0JJZp4QzPYjFF%2B3SF2EnkxYF8n51iYtayZozOjUDH5CmcKP%2FVCLtSY98rovkuthsvukDOizZNj%2BvfR08eGw%2BcYwYYXv%2BJRMgkTdt6KWLMTAKIyh4d23QCk97KoUPQOjvai4rT1vMlMBIFY2V3S9U8CLm%2BB6SE%2B4gmWAm9zMTpMnS4SYjmK7qXjKioTnEWSm2TwBTFcLl2CX%7Ctkp%3ABFBMqo_D9_Jk,https://i.ebayimg.com/thumbs/images/g/GIAAAOSwuVFmAq8C/s-l300.webp
667,HP Pavilion Laptop 15-eg0000 FHD Intel Core i7-1165G7 16GB RAM 512GB SSD Win11,390.99,https://www.ebay.com/itm/176607861784?_skw=laptop&hash=item291ea61c18:g:EbgAAOSwXINm~cMd&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnIG9Px4MD70K1fYE7nRL73dnkm8HQj3d569lI0wy8ovjuNDGyWz34m9EVY8LVvFTouOU3%2FSgghmq1EjMcw%2F%2BzcAgCcVFHNG3T5VcDFPNx2p3Vj2so0UDbuAjVIjNxb6peBr4yLB7Rz5LWD91yiuw57M%2FSawaDUXJc0fLbNNhoa14K2GcxWSuFvbKDE4iXY9VGXUymHFLYg4%2FB%2BGRekRu4PqoKOcMvWbafJkBvF35NRzD4NiXCk1l2j12Fp83DLGmmaXRLW89HrA4KjW3EN08iz%7Ctkp%3ABFBMrI_D9_Jk,https://i.ebayimg.com/thumbs/images/g/iqQAAOSwJiZm9M3q/s-l300.webp
